date,site_number,TSP,CM,SD,NO2,OZ,PM10,PM2.5
12/6/24,1022,NA,0.6561745,0.20847100000000002,18.9,0.020254,40.4333335,19.40787033333333
12/6/24,1025,NA,1.0863635,NA,23.286364,NA,80.11875,45.403703666666665
12/7/24,1017,NA,0.7382575,NA,21.713636,NA,15.060416499999999,4.709722222222222
12/7/24,1022,NA,0.5703335,0.22337300000000002,19.071429,0.0239515,26.1604165,10.106018555555556
12/7/24,1025,NA,1.330303,NA,31.013636,NA,117.2,39.20879633333334
12/8/24,1017,NA,0.620644,NA,15.845455,NA,21.23125,10.104629666666666
12/8/24,1022,NA,0.408373,0.210863,11.214286,0.034388,30.0583335,15.820588235294117
12/8/24,1025,NA,0.84697,NA,15.154545,NA,72.0979165,32.9
12/9/24,1017,NA,0.5098484999999999,NA,16.409091,NA,33.1229165,16.209722222222222
12/9/24,1022,NA,0.410238,0.10109983333333333,10.6,0.02762925,39.3979165,21.5
12/9/24,1025,NA,0.499432,NA,15.836364,NA,53.385416500000005,30.404166666666665
12/10/24,1017,NA,0.306439,NA,11.477273,NA,31.00625,3.1032407777777777
12/10/24,1022,NA,0.488849,0.21469233333333332,18.119048,0.0234165,36.1625,9.706018555555556
12/10/24,1025,NA,0.436928,NA,14.683333,NA,124.38541649999999,13.203240777777777
12/11/24,1017,NA,0.7263255,NA,30.059091,NA,24.475,4.407407444444445
12/11/24,1022,NA,0.7193970000000001,0.4369346666666667,28.328571,0.01220625,37.447916500000005,10.226960764705883
12/11/24,1025,NA,0.5934525,NA,26.238095,NA,50.1104165,9.404629666666667
12/12/24,1017,NA,0.543561,NA,19.390909,NA,24.2541665,7.004166666666666
12/12/24,1022,NA,0.484159,0.2965598333333333,12.038095,0.03425575,29.1958335,9.706944444444444
12/12/24,1025,NA,0.8602274999999999,NA,17.631818,NA,59.3083335,20.002314777777777
12/13/24,1017,NA,0.4361745,NA,13.777273,NA,19.372916500000002,7.809259222222222
12/13/24,1022,NA,0.266897,0.075378167,8.380952,0.027976,20.4604165,9.200925888888888
12/13/24,1025,NA,0.5136905,NA,18.714286,NA,37.0625,14.206018555555556
12/14/24,1017,NA,0.6363635000000001,NA,15.509091,NA,23.4833335,10.508796333333333
12/14/24,1022,NA,0.45634949999999996,0.166311,11.72381,0.028642249999999998,27.4458335,14.483823529411765
12/14/24,1025,NA,0.8477275,NA,20.495455,NA,60.1541665,27.803703666666667
12/15/24,1017,NA,0.5732955,NA,11.977273,NA,13.3020835,6.201388888888889
12/15/24,1022,NA,0.3344365,0.094774833,7.490476,0.03052275,15.470833500000001,7.802777777777778
12/15/24,1025,NA,0.7482955,NA,17.763636,NA,39.1958335,18.805555555555557
12/16/24,1017,NA,0.67197,NA,22.363636,NA,20.243181999999997,7.907575777777778
12/16/24,1022,NA,0.4693795,0.21653033333333332,16.242857,0.025266,22.470833499999998,8.607407444444444
12/16/24,1025,NA,0.88428,NA,22.709091,NA,50.375,21.710185222222222
12/17/24,1017,NA,0.7503789999999999,NA,26.727273,NA,25.229166499999998,7.906481444444445
12/17/24,1022,NA,0.5842700000000001,0.2744485,19.2,0.023222,28.4363635,12.027540117647058
12/17/24,1025,NA,1.1437499999999998,NA,26.195455,NA,86.2,38.70185188888889
12/18/24,1017,NA,0.7573865,NA,28.159091,NA,23.0770835,5.210185222222222
12/18/24,1022,NA,0.687406,0.2670485,19.610526,0.017891,27.408333499999998,10.010648111111111
12/18/24,1025,NA,0.9285715000000001,NA,21.042857,NA,47.15,16.502777777777776
12/19/24,1017,NA,0.775,NA,27.95,NA,21.04375,5.806018555555555
12/19/24,1022,NA,0.663783,0.30040433333333333,21.178947,0.021725,31.1416665,10.510648111111111
12/19/24,1025,NA,0.991369,NA,21.704545,NA,47.35625,22.80092588888889
12/20/24,1017,NA,0.876488,NA,25.431818,NA,27.4104165,9.706944444444444
12/20/24,1022,NA,0.8131109999999999,0.30450733333333335,23.009524,0.01739475,38.083333499999995,17.431127470588237
12/20/24,1025,NA,1.035606,NA,19.818182,NA,55.1270835,31.202314777777776
12/21/24,1017,NA,0.859091,NA,18.181818,NA,26.20625,12.210185222222222
12/21/24,1022,NA,0.6345000000000001,0.24117333333333335,16.838095,0.02782375,32.25,17.50092588888889
12/21/24,1025,NA,0.9604165,NA,19.983333,NA,49.0354165,27.807407444444443
12/22/24,1017,NA,0.6581440000000001,NA,15.709091,NA,25.0708335,12.200463
12/22/24,1022,NA,0.5741985000000001,0.23753233333333335,14.395238,0.024285,32.44375,18.609259222222224
12/22/24,1025,NA,1.0572915,NA,18.6375,NA,71.27083350000001,41.10740744444445
12/23/24,1017,NA,0.6287879999999999,NA,15.863636,NA,18.314583499999998,8.308333333333334
12/23/24,1022,NA,0.471865,0.1377315,13.814286,0.02052975,25.3708335,11.309558823529411
12/23/24,1025,NA,0.4635965,NA,14.314286,NA,43.0645835,23.006944444444443
12/24/24,1017,NA,0.5267045,NA,11.336364,NA,15.2020835,8.201851888888887
12/24/24,1022,NA,0.39622199999999996,0.022377,8.338095,0.02518675,20.2583335,12.005555555555556
12/24/24,1025,NA,0.496212,NA,10.554545,NA,25.4208335,13.303703666666667
12/25/24,1017,NA,0.361553,NA,7.527273,NA,15.45625,6.805555555555555
12/25/24,1022,NA,0.2834525,0.076364167,7.2,0.03031175,18.4541665,9.706018555555556
12/25/24,1025,NA,0.383712,NA,10.704545,NA,38.3458335,22.210185222222222
12/26/24,1017,NA,0.5636365000000001,NA,18.595455,NA,17.15625,6.9032407777777784
12/26/24,1022,NA,0.46423800000000004,0.1739685,14.014286,0.02005525,25.2979165,12.307870333333334
12/26/24,1025,NA,0.612879,NA,17.272727,NA,52.4875,25.40092588888889
12/27/24,1017,NA,0.6301135,NA,19.522727,NA,19.09375,7.4
12/27/24,1022,NA,0.495254,0.175511,14.190476,0.01987725,25.0791665,12.000463
12/27/24,1025,NA,0.8490530000000001,NA,20.636364,NA,63.49375,27.604166666666668
12/28/24,1017,NA,0.5327655,NA,10.936364,NA,16.3083335,9.209722222222222
12/28/24,1022,NA,0.3870475,0.0700865,9,0.02221975,21.1875,11.106481444444444
12/28/24,1025,NA,0.5414775000000001,NA,12.904545,NA,35.3479165,18.90138888888889
12/29/24,1017,NA,0.622538,NA,9.609091,NA,18.1625,12.005555555555556
12/29/24,1022,NA,0.47426199999999996,0.10483933333333334,9.580952,0.0214225,25.104166499999998,16.503240777777776
12/29/24,1025,NA,0.5361745,NA,11.340909,NA,39.45625,24.603703666666668
12/30/24,1017,NA,0.41578950000000003,NA,10.331579,NA,14.375,7.704166666666667
12/30/24,1022,NA,0.379635,0.062081833333333336,8.709524,0.0227775,22.04375,12.502777777777778
12/30/24,1025,NA,0.6104780000000001,NA,14.611765,NA,33.2208335,18.210185222222222
12/31/24,1017,NA,0.535606,NA,10.972727,NA,16.25625,9.809259222222224
12/31/24,1022,NA,0.469421,0.089807167,10.947619,0.019213,28.4333335,18.39730394117647
12/31/24,1025,NA,0.4995835,NA,12.480952,NA,39.3208335,23.006018555555556
7/21/24,1022,NA,NA,-0.57012,NA,NA,NA,NA
1/1/24,0001,NA,NA,NA,9.881818,0.0213395,25.3708335,16.308333333333334
1/1/24,1006,NA,NA,NA,2.15,0.039718500000000004,NA,NA
1/1/24,1008,NA,NA,NA,6.913636,0.02578175,17.4770835,6.8050925555555555
1/1/24,1014,NA,NA,NA,4.8,0.03238,28.3666665,16.10138888888889
1/1/24,1016,NA,NA,NA,5.2,0.02598325,10.463541750000001,5.156481444444444
1/1/24,1026,NA,NA,NA,11.85,0.019480749999999998,21.354166499999998,13.303240777777779
1/2/24,0001,NA,NA,NA,10.736364,0.023183,18.1645835,7.908333333333333
1/2/24,1006,NA,NA,NA,3.945455,0.03840925,NA,NA
1/2/24,1008,NA,NA,NA,8.65,0.02646975,15.0666665,6.503240777777778
1/2/24,1014,NA,NA,NA,9.214286,0.0292835,29.2666665,9.307407444444445
1/2/24,1016,NA,NA,NA,7.604545,0.02747525,10.80833325,4.856018555555556
1/2/24,1026,NA,NA,NA,15.627273,0.01860075,16.10625,7.810185222222222
1/3/24,0001,NA,NA,NA,9.6,0.02694525,23.372916500000002,12.106481444444444
1/3/24,1006,NA,NA,NA,2.995455,0.03918525,NA,NA
1/3/24,1008,NA,NA,NA,5.909091,0.0333205,18.08125,6.4013888888888895
1/3/24,1014,NA,NA,NA,8.504545,0.0305705,24.3979165,10.001851888888888
1/3/24,1016,NA,NA,NA,8.995455,0.0259205,12.67395825,5.9060185
1/3/24,1026,NA,NA,NA,13.254545,0.02361875,18.4729165,9.503703666666667
1/4/24,0001,NA,NA,NA,13.163636,0.021602,17.3954545,7.201515111111111
1/4/24,1006,NA,NA,NA,4.359091,0.03632975,NA,NA
1/4/24,1008,NA,NA,NA,8.736364,0.02389525,16.2625,5.001851888888889
1/4/24,1014,NA,NA,NA,10.654545,0.02924425,19.267391500000002,6.100483111111111
1/4/24,1016,NA,NA,NA,9.95,0.02438075,11.740625,4.304398111111111
1/4/24,1026,NA,NA,NA,16.5,0.019237,16.495238,7.106878333333333
1/5/24,0001,NA,NA,NA,17.013636,0.019040249999999998,23.40625,8.200925888888888
1/5/24,1006,NA,NA,NA,4.090909,0.04031525,NA,NA
1/5/24,1008,NA,NA,NA,8.886364,0.02539775,13.1416665,4.7027777777777775
1/5/24,1014,NA,NA,NA,13.345455,0.026629,37.2041665,8.409722222222223
1/5/24,1016,NA,NA,NA,10.636364,0.0260925,12.746875,4.357175888888889
1/5/24,1026,NA,NA,NA,16.963636,0.018939749999999998,17.3,7.001851888888889
1/6/24,0001,NA,NA,NA,10.290909,0.0311965,22.49375,8.601388888888888
1/6/24,1006,NA,NA,NA,3.122727,0.04272825,NA,NA
1/6/24,1008,NA,NA,NA,5.152632,0.03730525,15,5.305314
1/6/24,1014,NA,NA,NA,11.140909,0.03173125,40.0458335,11.308796333333333
1/6/24,1016,NA,NA,NA,6.690909,0.035223500000000005,12.76770825,5.007638888888889
1/6/24,1026,NA,NA,NA,10.227273,0.03188925,15.23125,5.703703666666667
1/7/24,0001,NA,NA,NA,4.409091,0.0331745,15.2,5.305555555555555
1/7/24,1006,NA,NA,NA,1.604545,0.0402995,NA,NA
1/7/24,1008,NA,NA,NA,3.6,0.034752500000000006,28.127083499999998,5.504166666666666
1/7/24,1014,NA,NA,NA,2.527273,0.037048,15.41875,5.209259222222222
1/7/24,1016,NA,NA,NA,2.604545,0.0352815,12.43125,4.305787055555555
1/7/24,1026,NA,NA,NA,4.777273,0.0342275,14.133333499999999,4.5037036666666665
1/8/24,0001,NA,NA,NA,13.690909,0.0207535,17.0375,5.607870333333333
1/8/24,1006,NA,NA,NA,2.986364,0.03767425,NA,NA
1/8/24,1008,NA,NA,NA,9.381818,0.026925499999999998,11.11875,3.1013888888888888
1/8/24,1014,NA,NA,NA,11.190909,0.02493775,30.3354165,5.705092555555556
1/8/24,1016,NA,NA,NA,7.481818,0.02788725,9.892424333333333,3.2527273
1/8/24,1026,NA,NA,NA,15.086364,0.019951,14.2375,5.1004629999999995
1/9/24,0001,NA,NA,NA,14,0.02328875,16.3520835,5.9032407777777784
1/9/24,1006,NA,NA,NA,4.304545,0.03809325,9.833333,2.883333
1/9/24,1008,NA,NA,NA,11.604167,0.0226495,12.0770835,4.102314777777777
1/9/24,1014,NA,NA,NA,12.972727,0.02753425,43.0583335,7.700925888888889
1/9/24,1016,NA,NA,NA,10.904545,0.02630175,10.2041665,3.204629666666667
1/9/24,1026,NA,NA,NA,18.55,0.018697,15.0166665,5.601851888888889
1/10/24,0001,NA,NA,NA,9.481818,0.03079075,27.2020835,8.002314777777778
1/10/24,1006,NA,NA,NA,3.65625,0.037491,11.377083500000001,4.603240777777778
1/10/24,1008,NA,NA,NA,9.933333,0.030406,17.2958335,5.802777777777778
1/10/24,1014,NA,NA,NA,16.6875,0.0239555,49.225,10.900925888888889
1/10/24,1016,NA,NA,NA,8.15,0.03257525,13.696878666666667,4.8934783
1/10/24,1026,NA,NA,NA,11.259091,0.03024,18.2354165,6.307870333333333
1/11/24,0001,NA,NA,NA,7.936364,0.03167375,16.06875,5.700925888888889
1/11/24,1006,NA,NA,NA,2.613636,0.042440500000000006,9.054166500000001,2.9074074444444444
1/11/24,1008,NA,NA,NA,4.613636,0.03654525,23.1291665,5.506018555555555
1/11/24,1014,NA,NA,NA,5.172727,0.0348425,20.2583335,5.701851888888889
1/11/24,1016,NA,NA,NA,4.772727,0.036965,13.6708335,3.9555555555555557
1/11/24,1026,NA,NA,NA,8.5,0.031676,15.0458335,5.005092555555556
1/12/24,0001,NA,NA,NA,16.118182,0.02252725,26.175,8.500925888888888
1/12/24,1006,NA,NA,NA,3.961905,0.04318275,13.28125,3.5097222222222224
1/12/24,1008,NA,NA,NA,8.031818,0.02952675,12.4520835,4.201851888888889
1/12/24,1014,NA,NA,NA,15.504545,0.02651175,48.2625,11.500463
1/12/24,1016,NA,NA,NA,8.590909,0.0322625,13.88854175,3.75625
1/12/24,1026,NA,NA,NA,18.877273,0.020291,20.4333335,6.909259222222222
1/13/24,0001,NA,NA,NA,13.031818,0.0283605,25.439583499999998,12.402777777777779
1/13/24,1006,NA,NA,NA,3.8875,0.04579775,10.397916500000001,4.007870333333333
1/13/24,1008,NA,NA,NA,7.336364,0.0339325,12.470833500000001,5.704166666666667
1/13/24,1014,NA,NA,NA,13.727273,0.031649250000000004,46.0604165,15.702314777777778
1/13/24,1016,NA,NA,NA,7.504545,0.03558225,12.71979175,5.358101888888889
1/13/24,1026,NA,NA,NA,17.031818,0.0245395,20.1520835,10.104629666666666
1/14/24,0001,NA,NA,NA,10.477273,0.02246225,27.052083500000002,13.708796333333332
1/14/24,1006,NA,NA,NA,2.654167,0.0434105,13.35625,5.9
1/14/24,1008,NA,NA,NA,6.804545,0.031267,16.16875,7.906944444444445
1/14/24,1014,NA,NA,NA,6.981818,0.030724,35.38125,15.500463
1/14/24,1016,NA,NA,NA,5.540909,0.030200249999999998,14.15416675,6.552546277777777
1/14/24,1026,NA,NA,NA,13.363636,0.02161675,22.4875,12.208333333333332
1/15/24,0001,NA,NA,NA,12.018182,0.01999525,23.1479165,12.308333333333334
1/15/24,1006,NA,NA,NA,3.770833,0.04264225,13.4791665,5.606481444444444
1/15/24,1008,NA,NA,NA,8.040909,0.030649250000000003,19.2854165,10.606944444444444
1/15/24,1014,NA,NA,NA,7.759091,0.02797025,36.06875,16.805555555555557
1/15/24,1016,NA,NA,NA,7.459091,0.0300645,18.036458500000002,9.101851833333333
1/15/24,1026,NA,NA,NA,13.231818,0.02559375,22.0395835,12.505555555555556
1/16/24,0001,NA,NA,NA,10.222727,0.032488500000000003,29.341666500000002,19.009259222222223
1/16/24,1006,NA,NA,NA,4.604167,0.04517925,21.467391499999998,11.610144888888888
1/16/24,1008,NA,NA,NA,14.055,0.0336365,27.3375,19.1
1/16/24,1014,NA,NA,NA,10.136364,0.03261125,51.2145835,27.306018555555557
1/16/24,1016,NA,NA,NA,8.385,0.0372145,31.64375,20.60462961111111
1/16/24,1026,NA,NA,NA,9.61,0.04106225,35.3458335,24.905092555555555
1/17/24,0001,NA,NA,NA,6.82381,0.02873125,30.225,18.506018555555556
1/17/24,1006,NA,NA,NA,5.010526,0.0363745,17.364583500000002,9.000463
1/17/24,1008,NA,NA,NA,14.31875,0.0283085,32.1375,20.804629666666667
1/17/24,1014,NA,NA,NA,6.2,0.03131725,50.24375,26.003703666666667
1/17/24,1016,NA,NA,NA,5.736364,0.033498,23.6625,14.853935222222223
1/17/24,1026,NA,NA,NA,9.409091,0.029964249999999998,29.31875,18.203703666666666
1/18/24,0001,NA,NA,NA,14.090909,0.0153275,16.091666500000002,7.309259222222222
1/18/24,1006,NA,NA,NA,4.322727,0.03942725,10.1291665,4.200463
1/18/24,1008,NA,NA,NA,11.531818,0.02194625,18.0625,9.703240777777777
1/18/24,1014,NA,NA,NA,15.504545,0.021328,60.1854165,18.004166666666666
1/18/24,1016,NA,NA,NA,9.518182,0.02250475,13.0975295,5.704106277777777
1/18/24,1026,NA,NA,NA,16.390909,0.015712999999999998,16.2458335,7.509722222222222
1/19/24,0001,NA,NA,NA,16.227273,0.019188999999999998,34.075,16.21064811111111
1/19/24,1006,NA,NA,NA,6.9875,0.0313335,11.1625,3.5069444444444446
1/19/24,1008,NA,NA,NA,14.936364,0.01980975,23.333333500000002,11.710185222222222
1/19/24,1014,NA,NA,NA,15.390909,0.02499975,63.4125,19.303703666666667
1/19/24,1016,NA,NA,NA,11.481818,0.02435825,17.87916675,7.0060185
1/19/24,1026,NA,NA,NA,19.227273,0.01844925,27.1416665,12.606018555555556
1/20/24,0001,NA,NA,NA,18.431818,0.01165025,26.145833500000002,14.004629666666666
1/20/24,1006,NA,NA,NA,6.463636,0.02658925,14.314583500000001,6.109259222222222
1/20/24,1008,NA,NA,NA,11.495455,0.0192275,19.24375,11.804166666666667
1/20/24,1014,NA,NA,NA,14.440909,0.02158875,53.0333335,22.303703666666667
1/20/24,1016,NA,NA,NA,14.209091,0.017571,19.709375,11.502777777777778
1/20/24,1026,NA,NA,NA,13.422727,0.018724249999999998,23.052083500000002,12.902777777777779
1/21/24,0001,NA,NA,NA,7.690909,0.022998,12.4229165,5.802777777777778
1/21/24,1006,NA,NA,NA,2.290909,0.034307500000000005,7.0729165,3.3074074444444443
1/21/24,1008,NA,NA,NA,4.272727,0.03050275,18.122916500000002,6.408333333333333
1/21/24,1014,NA,NA,NA,6.072727,0.0294145,13.310416499999999,6.201851888888889
1/21/24,1016,NA,NA,NA,4.654545,0.02995775,12.6385415,5.157638888888889
1/21/24,1026,NA,NA,NA,6.609091,0.0287995,16.208333500000002,6.506944444444445
1/22/24,0001,NA,NA,NA,4.986364,0.03169875,8.1145835,3.400463
1/22/24,1006,NA,NA,NA,1.735,0.036833,3.0208335,1.2
1/22/24,1008,NA,NA,NA,4.859091,0.03011025,12.3395835,4.106944444444444
1/22/24,1014,NA,NA,NA,4.272727,0.0329395,6.19375,2.901388888888889
1/22/24,1016,NA,NA,NA,4.336364,0.03290975,6.346875,2.805092611111111
1/22/24,1026,NA,NA,NA,6.586364,0.031356999999999996,8.3333335,3.6037036666666666
1/23/24,0001,NA,NA,NA,7.127273,0.024462,17.020833500000002,6.107870333333333
1/23/24,1006,NA,NA,NA,1.931818,0.0360725,6.4229164999999995,3.309259222222222
1/23/24,1008,NA,NA,NA,8.6,0.025682,19.0586955,6.3067633333333335
1/23/24,1014,NA,NA,NA,5.063636,0.0295675,15.439583500000001,6.008333333333334
1/23/24,1016,NA,NA,NA,5.995455,0.02734725,11.329348,4.253623166666666
1/23/24,1026,NA,NA,NA,8.840909,0.02560725,15.3958335,5.404629666666667
1/24/24,0001,NA,NA,NA,10.159091,0.022107500000000002,22.158333499999998,9.003240777777778
1/24/24,1006,NA,NA,NA,5.495,0.025236500000000002,14.1375,6.906481444444445
1/24/24,1008,NA,NA,NA,8.918182,0.02190375,13.73,6.11
1/24/24,1014,NA,NA,NA,6.390909,0.025547,22.39375,8.700925888888888
1/24/24,1016,NA,NA,NA,8.627273,0.025292750000000003,16.16666675,6.451620388888889
1/24/24,1026,NA,NA,NA,10.731818,0.02720775,23.3791665,8.604166666666666
1/25/24,0001,NA,NA,NA,10.577273,0.02202225,24.0479165,11.302314777777779
1/25/24,1006,NA,NA,NA,3.871429,0.030901249999999998,13.13125,7.006018555555555
1/25/24,1008,NA,NA,NA,6.722727,0.0270335,9.636364,2.9
1/25/24,1014,NA,NA,NA,9.654545,0.02427825,33.1625,15.310185222222223
1/25/24,1016,NA,NA,NA,6.095455,0.0291995,16.7260415,7.053703666666666
1/25/24,1026,NA,NA,NA,6.663636,0.0299395,20.247916500000002,7.800925888888889
1/26/24,0001,NA,NA,NA,16.409091,0.0134225,21.0166665,8.104629666666666
1/26/24,1006,NA,NA,NA,3,0.0415135,5.2875,1.8023147777777777
1/26/24,1008,NA,NA,NA,17.259091,0.01888225,24.1708335,10.801388888888889
1/26/24,1014,NA,NA,NA,11.154545,0.02605975,31.0869565,7.210628
1/26/24,1016,NA,NA,NA,10.9,0.023393499999999998,14.648958499999999,5.009490722222222
1/26/24,1026,NA,NA,NA,18.609091,0.012715750000000001,22.4625,8.908796333333333
1/27/24,0001,NA,NA,NA,16.109091,0.02453425,16.2354165,5.006944444444445
1/27/24,1006,NA,NA,NA,2.095455,0.04849675,5.4,1.400463
1/27/24,1008,NA,NA,NA,10.145455,0.02944025,11.2645835,3.500925888888889
1/27/24,1014,NA,NA,NA,3.454545,0.04095825,19.470833499999998,2.501851888888889
1/27/24,1016,NA,NA,NA,9.231818,0.032337000000000005,11.2604165,3.405787
1/27/24,1026,NA,NA,NA,21.231818,0.018763000000000002,21.4145835,7.9013888888888895
1/28/24,0001,NA,NA,NA,11.954545,0.02816825,12.2645835,4.1
1/28/24,1006,NA,NA,NA,1,0.045725,3.3520835,0.7083333333333333
1/28/24,1008,NA,NA,NA,6.618182,0.0334245,15.497916499999999,4.107870333333333
1/28/24,1014,NA,NA,NA,3.677273,0.0410055,16.31875,2.5074074444444445
1/28/24,1016,NA,NA,NA,5.936364,0.03819775,8.864583249999999,2.651388888888889
1/28/24,1026,NA,NA,NA,18.913636,0.023893,19.1166665,6.103703666666666
1/29/24,0001,NA,NA,NA,17.259091,0.02082325,16.106818,4.806060555555556
1/29/24,1006,NA,NA,NA,3.961905,0.0444215,6.3104165000000005,1.5106481111111112
1/29/24,1008,NA,NA,NA,14.157143,0.0231395,20.2125,6.003240777777778
1/29/24,1014,NA,NA,NA,11.418182,0.0325855,41.0666665,5.409259222222222
1/29/24,1016,NA,NA,NA,11.159091,0.031247749999999998,9.68541675,2.5053241111111113
1/29/24,1026,NA,NA,NA,22.963636,0.0165605,22.1083335,6.009259222222222
1/30/24,0001,NA,NA,NA,15.109091,0.025501,24.4770835,8.410185222222223
1/30/24,1006,NA,NA,NA,4.94,0.04875225,10.1145835,2.2092592222222223
1/30/24,1008,NA,NA,NA,10.245455,0.030123,12.279166499999999,4.607870333333333
1/30/24,1014,NA,NA,NA,19.954545,0.030537500000000002,75.04166649999999,16.309259222222224
1/30/24,1016,NA,NA,NA,12.466667,0.02477575,19.596875,4.355555555555556
1/30/24,1026,NA,NA,NA,20.654545,0.0216855,22.475,7.500925888888889
1/31/24,0001,NA,NA,NA,16.65,0.021379250000000002,34.4208335,16.51064811111111
1/31/24,1006,NA,NA,NA,5.240909,0.04500725,16.020833500000002,4.804629666666666
1/31/24,1008,NA,NA,NA,12.909091,0.029129000000000002,16.2229165,8.204629666666666
1/31/24,1014,NA,NA,NA,21.763636,0.0239755,87.4229165,20.90694444444444
1/31/24,1016,NA,NA,NA,15.004545,0.027273,22.7489585,10.159953666666667
1/31/24,1026,NA,NA,NA,13.736364,0.027326999999999997,26.030952499999998,12.806878333333334
2/1/24,0001,NA,NA,NA,7.427273,0.035812000000000004,20.4416665,8.901388888888889
2/1/24,1006,NA,NA,NA,2,0.044007,6.0229165,2.600463
2/1/24,1008,NA,NA,NA,7.413636,0.0344435,15.3395835,6.406018555555556
2/1/24,1014,NA,NA,NA,8.213636,0.035387749999999996,31.279166500000002,10.304166666666667
2/1/24,1016,NA,NA,NA,7.140909,0.034651,13.7510415,6.205555555555556
2/1/24,1026,NA,NA,NA,8.518182,0.036106,19.1083335,8.307870333333334
2/2/24,0001,NA,NA,NA,3.531818,0.035813250000000005,14.320833499999999,5
2/2/24,1006,NA,NA,NA,1.613636,0.04241125,6.175,2.6064814444444444
2/2/24,1008,NA,NA,NA,3.69,0.04005575,21.458695499999997,5.300966222222222
2/2/24,1014,NA,NA,NA,2.872727,0.03877625,10.1,3.6097222222222225
2/2/24,1016,NA,NA,NA,3.218182,0.038233249999999996,10.833333249999999,3.8592592777777774
2/2/24,1026,NA,NA,NA,4.368182,0.03981475,12.175,4.2
2/3/24,0001,NA,NA,NA,6.463636,0.03410325,14.372916499999999,5.607870333333333
2/3/24,1006,NA,NA,NA,1.740909,0.043789999999999996,9.310416499999999,3.7078703333333336
2/3/24,1008,NA,NA,NA,3.24375,0.03612025,15.280435,4.901449222222222
2/3/24,1014,NA,NA,NA,2.436364,0.0400785,12.2083335,4.303703666666666
2/3/24,1016,NA,NA,NA,4.345455,0.03492025,11.17604175,4.0064815
2/3/24,1026,NA,NA,NA,7.354545,0.035728750000000004,14.0520835,4.701851888888889
2/4/24,0001,NA,NA,NA,5.65,0.0335335,18.135416499999998,7.107407444444444
2/4/24,1006,NA,NA,NA,2.359091,0.03950575,10.2020835,3.510648111111111
2/4/24,1008,NA,NA,NA,3.295455,0.03600025,26.2354165,5.600925888888889
2/4/24,1014,NA,NA,NA,5.495455,0.03619525,21.1645835,7.004629666666666
2/4/24,1016,NA,NA,NA,3.036364,0.03690675,10.380208249999999,4.052546277777777
2/4/24,1026,NA,NA,NA,5.381818,0.03514125,16.189583499999998,6.001388888888889
2/5/24,0001,NA,NA,NA,5.731818,0.03405275,10.4375,3.910185222222222
2/5/24,1006,NA,NA,NA,1.940909,0.03729025,4.01875,1.8101852222222223
2/5/24,1008,NA,NA,NA,4.431818,0.0355025,10.345833500000001,3.9069444444444446
2/5/24,1014,NA,NA,NA,4.636364,0.03506975,17.43125,3.409259222222222
2/5/24,1016,NA,NA,NA,4,0.037865499999999996,6.2458335,2.4060185555555553
2/5/24,1026,NA,NA,NA,6.486364,0.035471,10.133333499999999,3.5032407777777776
2/6/24,0001,NA,NA,NA,5.604545,0.036727499999999996,7.3270835000000005,3.2064814444444445
2/6/24,1006,NA,NA,NA,1.754545,0.0430175,2.4375,1.2050925555555556
2/6/24,1008,NA,NA,NA,2.995455,0.04021425,9.41875,2.9046296666666667
2/6/24,1014,NA,NA,NA,6.65,0.036541000000000004,5.4583335,2.308333333333333
2/6/24,1016,NA,NA,NA,6.077273,0.03635025,5.72083325,2.3074074444444443
2/6/24,1026,NA,NA,NA,7.604545,0.03672425,7.2291665,3.1
2/7/24,0001,NA,NA,NA,4.45,0.03849025,13.15625,4.603703666666666
2/7/24,1006,NA,NA,NA,2.009091,0.0415335,6.00625,2.5069444444444446
2/7/24,1008,NA,NA,NA,9.35,0.038803500000000005,13.2395835,3.904166666666667
2/7/24,1014,NA,NA,NA,9.331818,0.03374,13.15625,4.900925889
2/7/24,1016,NA,NA,NA,4.863636,0.03854175,10.3670455,3.7515151666666666
2/7/24,1026,NA,NA,NA,5.854545,0.039183,11.341666499999999,3.900463
2/8/24,0001,NA,NA,NA,5.940909,0.03434525,15.1208335,5.909722222222222
2/8/24,1006,NA,NA,NA,1.740909,0.04327575,6.4541664999999995,3.0055555555555555
2/8/24,1008,NA,NA,NA,2.86,0.03837325,18.056521500000002,4.701932333333334
2/8/24,1014,NA,NA,NA,4.422727,0.038259,13.0375,4.701851888888889
2/8/24,1016,NA,NA,NA,4.419048,0.03576575,10.65,4.1525463333333335
2/8/24,1026,NA,NA,NA,4.559091,0.03758125,12.4645835,4.506018555555555
2/9/24,0001,NA,NA,NA,10.368182,0.0304525,12.022916500000001,5.706481444444445
2/9/24,1006,NA,NA,NA,2.909091,0.04267725,5.35,2.7055555555555557
2/9/24,1008,NA,NA,NA,7.477273,0.0290865,9.0041665,3.510648111111111
2/9/24,1014,NA,NA,NA,6.009091,0.03605775,8.258333499999999,3.8074074444444443
2/9/24,1016,NA,NA,NA,8.622727,0.02966825,8.7145835,3.9543981666666665
2/9/24,1026,NA,NA,NA,12.277273,0.02812075,11.49375,5.407870333333333
2/10/24,0001,NA,NA,NA,7.640909,0.029464,11.1520835,5.404629666666667
2/10/24,1006,NA,NA,NA,2.095455,0.03997825,6.28125,2.8074074444444443
2/10/24,1008,NA,NA,NA,3.690909,0.032232250000000004,11.1708335,4.0023147777777774
