date_transformed,site_number,TSP,CM,SD,NO2,OZ,PM10,PM2.5
2022-06-25,1014,NA,NA,NA,3.463636,0.03267325,37,NA
2022-06-25,1016,NA,NA,NA,5.804545,0.03569775,NA,7.4
2022-06-25,1026,NA,NA,NA,7.236364,0.02925275,25.2625,11.700000037037038
2022-06-26,0001,NA,NA,NA,3.677273,0.03054575,NA,NA
2022-06-26,1006,NA,NA,NA,2.209091,0.05782925,NA,NA
2022-06-26,1008,NA,NA,NA,1.322727,0.0299105,NA,NA
2022-06-26,1014,NA,NA,NA,2.272727,0.0319305,NA,NA
2022-06-26,1016,NA,NA,NA,6.540909,0.030766500000000002,NA,NA
2022-06-26,1026,NA,NA,NA,5.445455,0.02836425,26.23125,13.594298263157896
2022-06-27,0001,NA,NA,NA,3.65,0.02858625,NA,NA
2022-06-27,1006,NA,NA,NA,2.968182,0.06221575,NA,NA
2022-06-27,1008,NA,NA,NA,3.936364,0.0327685,NA,NA
2022-06-27,1014,NA,NA,NA,5.990909,0.0331975,NA,NA
2022-06-27,1016,NA,NA,NA,7.722727,0.0301585,NA,NA
2022-06-27,1026,NA,NA,NA,7.654545,0.027126749999999998,27.15,12.288815736842105
2022-06-28,1006,NA,NA,NA,3.35,0.06621874999999999,NA,NA
2022-06-28,1008,NA,NA,NA,4.7,0.03420775,NA,NA
2022-06-28,1014,NA,NA,NA,11.263636,0.03486775,93,NA
2022-06-28,1016,NA,NA,NA,11.55,0.03679275,NA,10.7
2022-06-28,1026,NA,NA,NA,7.531818,0.03106125,26.0083335,11.158024703703704
2022-06-29,1006,NA,NA,NA,5.045455,0.05299125,NA,NA
2022-06-29,1008,NA,NA,NA,1.495,0.03165775,NA,NA
2022-06-29,1014,NA,NA,NA,5.690909,0.03095075,NA,NA
2022-06-29,1016,NA,NA,NA,8.531818,0.0324415,NA,NA
2022-06-29,1026,NA,NA,NA,5.038889,0.025619,30.291666499999998,13.044956157894736
2022-06-30,1006,NA,NA,NA,5.536364,0.04377375,NA,NA
2022-06-30,1008,NA,NA,NA,2,0.03158125,NA,NA
2022-06-30,1014,NA,NA,NA,3.181818,0.02875375,NA,NA
2022-06-30,1016,NA,NA,NA,7.109091,0.0307605,NA,NA
2022-06-30,1026,NA,NA,NA,5.152941,0.02734575,30.19375,13.442763105263158
2022-07-01,1006,NA,NA,NA,4.981818,0.047149250000000004,NA,NA
2022-07-01,1008,NA,NA,NA,1.314286,0.033295500000000006,NA,NA
2022-07-01,1014,NA,NA,NA,2.754545,0.03326575,34.5,NA
2022-07-01,1016,NA,NA,NA,7.204545,0.0336725,NA,9.8
2022-07-01,1026,NA,NA,NA,4.745455,0.03271575,25.36875,11.456327148148148
2022-07-02,1006,NA,NA,NA,3.209091,0.03949175,NA,NA
2022-07-02,1008,NA,NA,NA,1.172727,0.03263875,NA,NA
2022-07-02,1014,NA,NA,NA,2.268182,0.0304545,NA,NA
2022-07-02,1016,NA,NA,NA,4.972727,0.031494,NA,NA
2022-07-02,1026,NA,NA,NA,3.418182,0.03046925,22.41875,10.040131578947369
2022-07-03,1006,NA,NA,NA,1.9,0.035298,NA,NA
2022-07-03,1008,NA,NA,NA,0.790909,0.0316955,NA,NA
2022-07-03,1014,NA,NA,NA,2.077273,0.03104025,NA,NA
2022-07-03,1016,NA,NA,NA,3.322727,0.03429,NA,NA
2022-07-03,1026,NA,NA,NA,2.290909,0.031140499999999998,19.2270835,7.643421
2022-07-04,1006,NA,NA,NA,2.077273,0.03351125,NA,NA
2022-07-04,1008,NA,NA,NA,1.463636,0.0310875,NA,NA
2022-07-04,1014,NA,NA,NA,2.718182,0.027755500000000002,31.5,NA
2022-07-04,1016,NA,NA,NA,4.431818,0.02874,NA,6.35
2022-07-04,1026,NA,NA,NA,3.168182,0.026099999999999998,22.38125,10.758179
2022-07-05,1006,NA,NA,NA,3.55,0.0343535,NA,NA
2022-07-05,1008,NA,NA,NA,1.913636,0.02515525,NA,NA
2022-07-05,1014,NA,NA,NA,2.172727,0.02582175,NA,NA
2022-07-05,1016,NA,NA,NA,5.790909,0.02747925,NA,NA
2022-07-05,1026,NA,NA,NA,3.527273,0.02504675,17.0145835,7.137938578947368
2022-07-06,1006,NA,NA,NA,3.359091,0.027147249999999998,NA,NA
2022-07-06,1008,NA,NA,NA,2.895455,0.0203305,NA,NA
2022-07-06,1014,NA,NA,NA,2.7,0.021107749999999998,NA,NA
2022-07-06,1016,NA,NA,NA,3.886364,0.0219455,NA,NA
2022-07-06,1026,NA,NA,NA,4.163636,0.01916775,15.1666665,5.0313596315789475
2022-07-07,1006,NA,NA,NA,4.981818,0.03194975,NA,NA
2022-07-07,1008,NA,NA,NA,2.090909,0.0248325,NA,NA
2022-07-07,1014,NA,NA,NA,2.368182,0.02048525,15,NA
2022-07-07,1016,NA,NA,NA,4.3,0.02302925,NA,4.7
2022-07-07,1026,NA,NA,NA,3.977273,0.019345,14.304166500000001,5.41604937037037
2022-07-08,0001,NA,NA,NA,1.755556,0.02453275,NA,NA
2022-07-08,1006,NA,NA,NA,5.209091,0.0393035,NA,NA
2022-07-08,1008,NA,NA,NA,0.990909,0.027116750000000002,NA,NA
2022-07-08,1014,NA,NA,NA,2.918182,0.02523975,NA,NA
2022-07-08,1016,NA,NA,NA,5.990909,0.026309,NA,NA
2022-07-08,1026,NA,NA,NA,5,0.02372225,16.4125,6.642105315789474
2022-07-09,0001,NA,NA,NA,3.681818,0.0280435,NA,NA
2022-07-09,1006,NA,NA,NA,2.113636,0.04290575,NA,NA
2022-07-09,1008,NA,NA,NA,1.031818,0.03383675,NA,NA
2022-07-09,1014,NA,NA,NA,2.640909,0.02791,NA,NA
2022-07-09,1016,NA,NA,NA,4.531818,0.03072175,NA,NA
2022-07-09,1026,NA,NA,NA,5.790909,0.026794,18.2458335,8.091008789473683
2022-07-10,0001,NA,NA,NA,2.322727,0.027630500000000002,16,7.6
2022-07-10,1006,NA,NA,NA,2.140909,0.04676475,NA,NA
2022-07-10,1008,NA,NA,NA,0.827273,0.0300385,NA,NA
2022-07-10,1014,NA,NA,NA,2.281818,0.0263885,19,NA
2022-07-10,1016,NA,NA,NA,4.909091,0.029569500000000002,NA,6.65
2022-07-10,1026,NA,NA,NA,5.095455,0.0252515,18.466666500000002,8.240740703703704
2022-07-11,0001,NA,NA,NA,3.031818,0.029219750000000003,NA,NA
2022-07-11,1006,NA,NA,NA,4.781818,0.040127750000000004,NA,NA
2022-07-11,1008,NA,NA,NA,2.013636,0.0310525,NA,NA
2022-07-11,1014,NA,NA,NA,2.413636,0.02822575,NA,NA
2022-07-11,1016,NA,NA,NA,5.090909,0.030266,NA,NA
2022-07-11,1026,NA,NA,NA,4.454545,0.0268965,21.104166499999998,8.951096526315789
2022-07-12,0001,NA,NA,NA,2.663636,0.029918,NA,NA
2022-07-12,1006,NA,NA,NA,5.645455,0.034782,NA,NA
2022-07-12,1008,NA,NA,NA,1.466667,0.0312155,NA,NA
2022-07-12,1014,NA,NA,NA,2.65,0.02894075,NA,NA
2022-07-12,1016,NA,NA,NA,4.604545,0.0308755,NA,NA
2022-07-12,1026,NA,NA,NA,4.177273,0.02805075,14.18125,5.8375000526315795
2022-07-13,0001,NA,NA,NA,2.581818,0.032842,NA,4.6
2022-07-13,1006,NA,NA,NA,4.940909,0.039454249999999996,NA,NA
2022-07-13,1008,NA,NA,NA,2.191667,0.03240975,NA,NA
2022-07-13,1014,NA,NA,NA,2.254545,0.0315665,16,NA
2022-07-13,1016,NA,NA,NA,4.159091,0.03504075,NA,4.3
2022-07-13,1026,NA,NA,NA,4.245455,0.0312015,14.085416500000001,4.967283925925926
2022-07-14,0001,NA,NA,NA,2.265,0.03025075,NA,NA
2022-07-14,1006,NA,NA,NA,4.54,0.047336,NA,NA
2022-07-14,1008,NA,NA,NA,1.920833,0.03050675,NA,NA
2022-07-14,1014,NA,NA,NA,2.886364,0.0296275,NA,NA
2022-07-14,1016,NA,NA,NA,5.840909,0.03050725,NA,NA
2022-07-14,1026,NA,NA,NA,4.490909,0.02721825,15.0895835,5.731140315789474
2022-07-15,0001,NA,NA,NA,3.222727,0.036427249999999994,NA,NA
2022-07-15,1006,NA,NA,NA,8.375,0.047467499999999996,NA,NA
2022-07-15,1008,NA,NA,NA,1.241667,0.03561575,NA,NA
2022-07-15,1014,NA,NA,NA,3.147619,0.03413075,NA,NA
2022-07-15,1016,NA,NA,NA,7.481818,0.03480175,NA,NA
2022-07-15,1026,NA,NA,NA,5.931818,0.03293775,21.114583500000002,9.739254368421053
2022-07-16,0001,NA,NA,NA,3.263636,0.03614275,20,8.7
2022-07-16,1006,NA,NA,NA,3.513636,0.05995925,NA,NA
2022-07-16,1008,NA,NA,NA,1.6125,0.03842475,NA,NA
2022-07-16,1014,NA,NA,NA,3.036364,0.0357165,33.5,NA
2022-07-16,1016,NA,NA,NA,7.072727,0.03693175,NA,7.800000000000001
2022-07-16,1026,NA,NA,NA,6.322727,0.0324555,26.1020835,11.565895037037036
2022-07-17,0001,NA,NA,NA,2.609091,0.029679749999999998,NA,NA
2022-07-17,1006,NA,NA,NA,2.940909,0.05627675,NA,NA
2022-07-17,1008,NA,NA,NA,1.525,0.0309075,NA,NA
2022-07-17,1014,NA,NA,NA,3.618182,0.03080075,NA,NA
2022-07-17,1016,NA,NA,NA,7.436364,0.0331315,NA,NA
2022-07-17,1026,NA,NA,NA,4.936364,0.027480499999999998,18.3375,8.942543894736842
2022-07-18,0001,NA,NA,NA,2.881818,0.022549,NA,NA
2022-07-18,1006,NA,NA,NA,6.566667,0.04811625,NA,NA
2022-07-18,1008,NA,NA,NA,3.247619,0.02219625,NA,NA
2022-07-18,1014,NA,NA,NA,3.827273,0.024664,NA,NA
2022-07-18,1016,NA,NA,NA,8.804545,0.024294,NA,NA
2022-07-18,1026,NA,NA,NA,7.931818,0.019004,21.10625,8.532675421052632
2022-07-19,0001,NA,NA,NA,5.254545,0.024779,22,10
2022-07-19,1006,NA,NA,NA,3.713636,0.04860575,NA,NA
2022-07-19,1008,NA,NA,NA,5.3,0.02530725,NA,NA
2022-07-19,1014,NA,NA,NA,5.795455,0.02672225,54,NA
2022-07-19,1016,NA,NA,NA,7.390909,0.02789075,NA,9
2022-07-19,1026,NA,NA,NA,8.681818,0.02113025,25.216666500000002,10.351388925925926
2022-07-20,0001,NA,NA,NA,2,0.0235,NA,NA
2022-07-20,1006,NA,NA,NA,5.854167,0.0394505,NA,NA
2022-07-20,1008,NA,NA,NA,2.813636,0.026707,NA,NA
2022-07-20,1014,NA,NA,NA,4.577273,0.02207725,NA,NA
2022-07-20,1016,NA,NA,NA,9.331818,0.02399725,NA,NA
2022-07-20,1026,NA,NA,NA,6.768182,0.02199675,19.1291665,8.637061421052632
2022-07-21,1006,NA,NA,NA,4.9875,0.039892,NA,NA
2022-07-21,1008,NA,NA,NA,4.686364,0.02833675,NA,NA
2022-07-21,1014,NA,NA,NA,6.586364,0.02499575,NA,NA
2022-07-21,1016,NA,NA,NA,8.636364,0.02601175,NA,NA
2022-07-21,1026,NA,NA,NA,5.672727,0.02529025,19.043182,8.441148315789473
2022-07-22,0001,NA,NA,NA,3.8,NA,NA,7.9
2022-07-22,1006,NA,NA,NA,5.614286,0.038112999999999994,NA,NA
2022-07-22,1008,NA,NA,NA,1.404545,0.032006,NA,NA
2022-07-22,1014,NA,NA,NA,3.572727,0.0275115,29.5,NA
2022-07-22,1016,NA,NA,NA,7.777273,0.02997225,NA,7.85
2022-07-22,1026,NA,NA,NA,4.559091,0.02899425,21.395833500000002,8.68225311111111
2022-07-23,0001,NA,NA,NA,2.613636,0.029294,NA,NA
2022-07-23,1006,NA,NA,NA,3.727273,0.038585499999999995,NA,NA
2022-07-23,1008,NA,NA,NA,1.286364,0.034554,NA,NA
2022-07-23,1014,NA,NA,NA,4.468182,0.02786275,NA,NA
2022-07-23,1016,NA,NA,NA,6.8,0.031192499999999998,NA,NA
2022-07-23,1026,NA,NA,NA,3.3,0.029165,26.45625,11.296491263157895
2022-07-24,0001,NA,NA,NA,2.868182,0.030857,NA,NA
2022-07-24,1006,NA,NA,NA,3.295455,0.039249,NA,NA
2022-07-24,1008,NA,NA,NA,0.736364,0.0382715,NA,NA
2022-07-24,1014,NA,NA,NA,3.268182,0.02920775,NA,NA
2022-07-24,1016,NA,NA,NA,6.240909,0.0359285,NA,NA
2022-07-24,1026,NA,NA,NA,3.295455,0.032036999999999996,25.38125,10.995614
2022-07-25,0001,NA,NA,NA,3.06,0.03209175,22,8.9
2022-07-25,1006,NA,NA,NA,5.559091,0.0413195,NA,NA
2022-07-25,1008,NA,NA,NA,1.895455,0.03927875,NA,NA
2022-07-25,1014,NA,NA,NA,2.2,0.035230250000000005,26,NA
2022-07-25,1016,NA,NA,NA,7.216667,0.03616925,NA,8.7
2022-07-25,1026,NA,NA,NA,3.486364,0.0356605,20.3604165,8.554320962962963
2022-07-26,0001,NA,NA,NA,2.954545,0.03897925,NA,NA
2022-07-26,1006,NA,NA,NA,5.572727,0.0428355,NA,NA
2022-07-26,1008,NA,NA,NA,1.6,0.04051925,NA,NA
2022-07-26,1014,NA,NA,NA,2.577273,0.0367745,NA,NA
2022-07-26,1016,NA,NA,NA,5.977273,0.0402935,NA,NA
2022-07-26,1026,NA,NA,NA,5.35,0.03613225,18.10625,7.589473631578947
2022-07-27,0001,NA,NA,NA,3.48,0.02930375,NA,NA
2022-07-27,1006,NA,NA,NA,5.809091,0.04264275,NA,NA
2022-07-27,1008,NA,NA,NA,2.122727,0.03763225,NA,NA
2022-07-27,1014,NA,NA,NA,2.386364,0.032449,NA,NA
2022-07-27,1016,NA,NA,NA,4.973684,0.03397975,NA,NA
2022-07-27,1026,NA,NA,NA,4.581818,0.0317605,16.4104165,6.329166684210526
2022-07-28,0001,NA,NA,NA,5.613636,0.02830575,NA,5.7
2022-07-28,1006,NA,NA,NA,4.836364,0.04323425,NA,NA
2022-07-28,1008,NA,NA,NA,3.586364,0.02571725,NA,NA
2022-07-28,1014,NA,NA,NA,3.463636,0.0291555,21,NA
2022-07-28,1016,NA,NA,NA,6.618182,0.028001250000000002,NA,5.05
2022-07-28,1026,NA,NA,NA,4.513636,0.02694125,16.15,6.098148148148148
2022-07-29,0001,NA,NA,NA,4.228571,0.02995725,NA,NA
2022-07-29,1006,NA,NA,NA,7,0.03622525,NA,NA
2022-07-29,1008,NA,NA,NA,1.4,0.03030825,NA,NA
2022-07-29,1014,NA,NA,NA,4.409091,0.02619525,NA,NA
2022-07-29,1016,NA,NA,NA,8.636364,0.02744225,NA,NA
2022-07-29,1026,NA,NA,NA,2.922727,0.02788325,17.020833500000002,6.783114052631579
2022-07-30,0001,NA,NA,NA,3.468182,0.02553175,NA,NA
2022-07-30,1006,NA,NA,NA,4.040909,0.04391375,NA,NA
2022-07-30,1008,NA,NA,NA,1.181818,0.02644375,NA,NA
2022-07-30,1014,NA,NA,NA,2.863636,0.0245635,NA,NA
2022-07-30,1016,NA,NA,NA,5.354545,0.028883,NA,NA
2022-07-30,1026,NA,NA,NA,3.577273,0.02381375,14.3479165,5.3820175263157894
2022-07-31,0001,NA,NA,NA,3.954545,0.025215,NA,4.5
2022-07-31,1006,NA,NA,NA,3.318182,0.0422255,NA,NA
2022-07-31,1008,NA,NA,NA,0.618182,0.0250985,NA,NA
2022-07-31,1014,NA,NA,NA,2.440909,0.02629675,19,NA
2022-07-31,1016,NA,NA,NA,5.404545,0.026524,NA,4.8
2022-07-31,1026,NA,NA,NA,5.695455,0.02124975,13.0666665,4.781635814814815
2022-08-01,0001,NA,NA,NA,5.172727,0.0224805,NA,NA
2022-08-01,1006,NA,NA,NA,4.177273,0.0384585,NA,NA
2022-08-01,1008,NA,NA,NA,3.063636,0.02359825,NA,NA
2022-08-01,1014,NA,NA,NA,4.827273,0.02508575,NA,NA
2022-08-01,1016,NA,NA,NA,5.236364,0.02609175,NA,NA
2022-08-01,1026,NA,NA,NA,6.261905,0.0212785,13.439583500000001,4.98048247368421
2022-08-02,0001,NA,NA,NA,6.863636,0.023421,NA,NA
2022-08-02,1006,NA,NA,NA,3.713636,0.03090275,NA,NA
2022-08-02,1008,NA,NA,NA,4.573333,0.022403,NA,NA
2022-08-02,1014,NA,NA,NA,2.995,0.0243005,17.7125,5.929166666666667
2022-08-02,1016,NA,NA,NA,4.663636,0.02490175,NA,NA
2022-08-02,1026,NA,NA,NA,5.090909,0.022782499999999997,16.225,5.677631578947368
2022-08-03,0001,NA,NA,NA,5.45,0.02558125,19,6.8
2022-08-03,1006,NA,NA,NA,7.004545,0.0359605,NA,NA
2022-08-03,1008,NA,NA,NA,2.406667,0.02503225,NA,NA
2022-08-03,1014,NA,NA,NA,2.981818,0.0259415,24.90833325,9.488157894736842
2022-08-03,1016,NA,NA,NA,5.75,0.0273775,NA,5.7
2022-08-03,1026,NA,NA,NA,5.385,0.023046249999999997,19.30625,7.10509262962963
2022-08-04,0001,NA,NA,NA,7.245455,0.021048999999999998,NA,NA
2022-08-04,1006,NA,NA,NA,8.186667,0.02500625,NA,NA
2022-08-04,1008,NA,NA,NA,2.611765,0.02428675,NA,NA
2022-08-04,1014,NA,NA,NA,4.1,0.020297000000000003,30.052083500000002,10.746052684210527
2022-08-04,1016,NA,NA,NA,6.390909,0.0241245,NA,NA
2022-08-04,1026,NA,NA,NA,6.586364,0.01944075,21.2770835,9.331359684210527
2022-08-05,0001,NA,NA,NA,9.177273,0.020526,NA,NA
2022-08-05,1006,NA,NA,NA,5.109091,0.037016,NA,NA
2022-08-05,1008,NA,NA,NA,3.452941,0.01997675,NA,NA
2022-08-05,1014,NA,NA,NA,5.186364,0.02300775,52.38125,12.586622842105262
2022-08-05,1016,NA,NA,NA,5.459091,0.026838,NA,NA
2022-08-05,1026,NA,NA,NA,6.745455,0.021212500000000002,21.3583335,8.683552631578946
2022-08-06,0001,NA,NA,NA,5.727273,0.01808225,NA,5.7
2022-08-06,1006,NA,NA,NA,3.109091,0.0406055,NA,NA
2022-08-06,1008,NA,NA,NA,3.295455,0.0199115,NA,NA
2022-08-06,1014,NA,NA,NA,3.063636,0.019084,25.034375,8.58859647368421
2022-08-06,1016,NA,NA,NA,3.886364,0.022978,NA,5
2022-08-06,1026,NA,NA,NA,4.681818,0.01804625,18.19375,6.2584876666666664
2022-08-07,0001,NA,NA,NA,5.286364,0.023974000000000002,NA,NA
2022-08-07,1006,NA,NA,NA,3.05,0.0479105,NA,NA
2022-08-07,1008,NA,NA,NA,2.15,0.02610325,NA,NA
2022-08-07,1014,NA,NA,NA,4.963636,0.02472825,38.325,11.49078952631579
2022-08-07,1016,NA,NA,NA,5.768182,0.025994999999999997,NA,NA
2022-08-07,1026,NA,NA,NA,6.681818,0.022033999999999998,23.3375,9.232894789473683
2022-08-08,0001,NA,NA,NA,5.327273,0.02745875,NA,NA
2022-08-08,1006,NA,NA,NA,4.527273,0.04388475,NA,NA
2022-08-08,1008,NA,NA,NA,1.65,0.02832825,NA,NA
2022-08-08,1014,NA,NA,NA,5.65,0.026797,57.2875,13.886184210526316
2022-08-08,1016,NA,NA,NA,12.557143,0.01455725,NA,NA
2022-08-08,1026,NA,NA,NA,6.018182,0.0242805,25.3125,10.680043894736842
2022-08-09,0001,NA,NA,NA,6.877273,0.030767,26,11.8
2022-08-09,1006,NA,NA,NA,4.245455,0.045724749999999995,NA,NA
2022-08-09,1008,NA,NA,NA,3.833333,0.03186925,NA,NA
2022-08-09,1014,NA,NA,NA,4.65,0.03059025,40.11875,13.384868368421053
2022-08-09,1016,NA,NA,NA,10.9,0.017710999999999998,NA,11.1
2022-08-09,1026,NA,NA,NA,7.231818,0.02777475,27.2979165,12.286111148148148
2022-08-10,0001,NA,NA,NA,8.347368,0.024208,NA,NA
2022-08-10,1006,NA,NA,NA,3.172727,0.04428925,NA,NA
2022-08-10,1008,NA,NA,NA,3.577778,0.028566,NA,NA
2022-08-10,1014,NA,NA,NA,6.322727,0.027902,51.3375,13.577631578947368
2022-08-10,1016,NA,NA,NA,8.031818,0.0286415,NA,NA
2022-08-10,1026,NA,NA,NA,8.831818,0.025918249999999997,25.0886365,9.58875605263158
2022-08-11,0001,NA,NA,NA,8.166667,0.02654,NA,NA
2022-08-11,1006,NA,NA,NA,3.181818,0.0413035,NA,NA
2022-08-11,1008,NA,NA,NA,5.877778,0.02200275,NA,NA
2022-08-11,1014,NA,NA,NA,6.981818,0.027525,59.3520835,13.38421057894737
2022-08-11,1016,NA,NA,NA,6.554545,0.0295845,NA,NA
2022-08-11,1026,NA,NA,NA,9.327273,0.02411725,28.076087,11.386041210526317
2022-08-12,0001,NA,NA,NA,6.3,0.027393749999999998,NA,9.7
2022-08-12,1006,NA,NA,NA,4.872727,0.045974,NA,NA
2022-08-12,1008,NA,NA,NA,3.772727,0.029121750000000002,NA,NA
2022-08-12,1014,NA,NA,NA,3.4,0.028013,51.721875,12.64188594736842
2022-08-12,1016,NA,NA,NA,7.509091,0.02797875,NA,8.2
2022-08-12,1026,NA,NA,NA,7.868182,0.02306225,26.404166500000002,9.985185185185186
2022-08-13,0001,NA,NA,NA,4.331818,0.0319245,NA,NA
2022-08-13,1006,NA,NA,NA,4.168182,0.05560775,NA,NA
2022-08-13,1008,NA,NA,NA,1.877273,0.0318305,NA,NA
2022-08-13,1014,NA,NA,NA,2.727273,0.0305895,46.3791665,14.591447368421052
2022-08-13,1016,NA,NA,NA,6.381818,0.032477,NA,NA
2022-08-13,1026,NA,NA,NA,3.813636,0.02928425,32.302083499999995,12.674342157894737
2022-08-14,0001,NA,NA,NA,4.681818,0.03320925,NA,NA
2022-08-14,1006,NA,NA,NA,3.65,0.05202725,NA,NA
2022-08-14,1008,NA,NA,NA,1.818182,0.03479775,NA,NA
2022-08-14,1014,NA,NA,NA,2.109091,0.0326385,45.4416665,16.088815842105262
2022-08-14,1016,NA,NA,NA,5.8,0.03311575,NA,NA
2022-08-14,1026,NA,NA,NA,6.336364,0.0284275,34.2354165,13.679605263157894
2022-08-15,0001,NA,NA,NA,6.286364,0.031768,29,12.9
2022-08-15,1006,NA,NA,NA,6.3,0.04586,NA,NA
2022-08-15,1008,NA,NA,NA,1.986364,0.03302775,NA,NA
2022-08-15,1014,NA,NA,NA,2.586364,0.031506,38.31145825,16.137719315789475
2022-08-15,1016,NA,NA,NA,6.318182,0.0296515,NA,13.350000000000001
2022-08-15,1026,NA,NA,NA,5.168182,0.0279675,31.4333335,13.306018481481482
2022-08-16,0001,NA,NA,NA,7.481818,0.0284385,NA,NA
2022-08-16,1006,NA,NA,NA,5.1,0.04909475,NA,NA
2022-08-16,1008,NA,NA,NA,3.155556,0.025476,NA,NA
2022-08-16,1014,NA,NA,NA,5.436364,0.0296785,59.01875,18.489254368421054
2022-08-16,1016,NA,NA,NA,7.054545,0.028934750000000002,NA,NA
2022-08-16,1026,NA,NA,NA,6.422727,0.025673750000000002,27.209091,11.883014368421053
2022-08-17,0001,NA,NA,NA,7.981818,0.0261335,NA,NA
2022-08-17,1006,NA,NA,NA,5.5,0.04526025,NA,NA
2022-08-17,1008,NA,NA,NA,0.56,0.02675,NA,NA
2022-08-17,1014,NA,NA,NA,5.336364,0.02809725,61.197916500000005,16.245614
2022-08-17,1016,NA,NA,NA,7.422727,0.027132749999999997,NA,NA
2022-08-17,1026,NA,NA,NA,6.895455,0.02289825,23.2854165,10.580263210526315
2022-08-18,0001,NA,NA,NA,6.590909,0.029564,NA,8
2022-08-18,1006,NA,NA,NA,6.118182,0.041021,NA,NA
2022-08-18,1008,NA,NA,NA,4.372727,0.0311745,NA,NA
2022-08-18,1014,NA,NA,NA,3.218182,0.0275025,29.26458325,10.894736894736841
2022-08-18,1016,NA,NA,NA,5.418182,0.0306895,NA,6.9
2022-08-18,1026,NA,NA,NA,6.179167,0.026813,18.189999999999998,8.10037037037037
2022-08-19,0001,NA,NA,NA,5.895455,0.03209675,NA,NA
2022-08-19,1006,NA,NA,NA,6.65,0.04097025,NA,NA
2022-08-19,1008,NA,NA,NA,3.216667,0.032273750000000004,NA,NA
2022-08-19,1014,NA,NA,NA,3.254545,0.02997175,33.2875,12.846491210526315
2022-08-19,1016,NA,NA,NA,6.227273,0.032218750000000004,NA,NA
2022-08-19,1026,NA,NA,NA,3.413636,0.03089325,19.2958335,9.089035105263157
2022-08-20,0001,NA,NA,NA,6.472727,0.02900175,NA,NA
2022-08-20,1006,NA,NA,NA,4.036364,0.03664575,NA,NA
2022-08-20,1008,NA,NA,NA,1.695455,0.031654,NA,NA
2022-08-20,1014,NA,NA,NA,4.718182,0.0277995,45.2854165,15.44517547368421
2022-08-20,1016,NA,NA,NA,5.081818,0.032162750000000004,NA,NA
2022-08-20,1026,NA,NA,NA,2.177273,0.0291765,22.2041665,9.544736842105262
2022-08-21,0001,NA,NA,NA,6.063636,0.0268535,17,7.4
2022-08-21,1006,NA,NA,NA,3.05,0.03310425,NA,NA
2022-08-21,1008,NA,NA,NA,1.609091,0.02683475,NA,NA
2022-08-21,1014,NA,NA,NA,3.509091,0.0251905,26.159375,12.647587736842105
2022-08-21,1016,NA,NA,NA,4.713636,0.02835475,NA,8.2
2022-08-21,1026,NA,NA,NA,3.218182,0.0253025,19.1083335,8.110339518518519
2022-08-22,0001,NA,NA,NA,6.45,0.028861500000000002,NA,NA
2022-08-22,1006,NA,NA,NA,6.590909,0.03809075,NA,NA
2022-08-22,1008,NA,NA,NA,3.068182,0.03165375,NA,NA
2022-08-22,1014,NA,NA,NA,2.722727,0.027877,29.0229165,9.492324578947368
2022-08-22,1016,NA,NA,NA,4.85,0.031523999999999996,NA,NA
2022-08-22,1026,NA,NA,NA,5.245455,0.02609525,16.3583335,7.230263105263158
2022-08-23,0001,NA,NA,NA,6.672727,0.022838999999999998,NA,NA
2022-08-23,1006,NA,NA,NA,7.45,0.043709,NA,NA
2022-08-23,1008,NA,NA,NA,2.094737,0.02954925,NA,NA
2022-08-23,1014,NA,NA,NA,4.4,0.022796,42.354166500000005,12.89736847368421
2022-08-23,1016,NA,NA,NA,7.404545,0.0262785,NA,NA
2022-08-23,1026,NA,NA,NA,4.645455,0.02149725,17.341666500000002,7.737280684210526
2022-08-24,0001,NA,NA,NA,6.528571,0.02305725,NA,7.2
2022-08-24,1006,NA,NA,NA,6.409091,0.0430865,NA,NA
2022-08-24,1008,NA,NA,NA,2.372727,0.02543725,NA,NA
2022-08-24,1014,NA,NA,NA,5.733333,0.0220785,40.45,12.194736894736842
2022-08-24,1016,NA,NA,NA,7.963636,0.0230315,NA,7.1
2022-08-24,1026,NA,NA,NA,4.786364,0.020095500000000002,21.377083499999998,8.216975333333332
2022-08-25,0001,NA,NA,NA,5.672727,0.02452275,NA,NA
2022-08-25,1006,NA,NA,NA,6.568182,0.03576775,NA,NA
2022-08-25,1008,NA,NA,NA,2.6375,0.027418249999999998,NA,NA
2022-08-25,1014,NA,NA,NA,2.977273,0.025282,25.435416500000002,8.938377210526316
2022-08-25,1016,NA,NA,NA,6.459091,0.0262865,NA,5.9
2022-08-25,1026,NA,NA,NA,5.780952,0.0222355,18.435416500000002,7.386184263157895
2022-08-26,0001,NA,NA,NA,6.172727,0.028213,NA,NA
2022-08-26,1006,NA,NA,NA,7.045455,0.03225375,NA,NA
2022-08-26,1008,NA,NA,NA,2.640909,0.033256,NA,NA
2022-08-26,1014,NA,NA,NA,3.145455,0.02570875,43.390476,8.985213052631579
2022-08-26,1016,NA,NA,NA,5.572727,0.029398,NA,NA
2022-08-26,1026,NA,NA,NA,5.55,0.026325,16.1958335,6.480921
2022-08-27,0001,NA,NA,NA,3.654545,0.0274,NA,NA
2022-08-27,1006,NA,NA,NA,4.136364,0.034283,NA,NA
2022-08-27,1008,NA,NA,NA,1.240909,0.031069,NA,NA
