date,site_number,TSP,CM,SD,NO2,OZ,PM10,PM2.5
1/24/23,1016,NA,NA,NA,10.863158,0.024701,NA,4.800000000000001
1/24/23,1026,NA,NA,NA,18.081818,0.019824500000000002,36.44375,7.918672814814815
1/25/23,0001,NA,NA,NA,20.663636,0.018744499999999997,32,7.7
1/25/23,1006,NA,NA,NA,2.645455,0.041665,10.0204545,1.7667464210526316
1/25/23,1008,NA,NA,NA,10.55,0.025543000000000003,22.46875,7.344298263157895
1/25/23,1014,NA,NA,NA,21.036364,0.02525075,86.87272725,16.947368368421053
1/25/23,1016,NA,NA,NA,9.627273,0.03265725,NA,3.8
1/25/23,1026,NA,NA,NA,22.959091,0.016708,28.0583335,7.671296296296297
1/26/23,0001,NA,NA,NA,12.404545,0.02880775,NA,NA
1/26/23,1006,NA,NA,NA,1.190909,0.04293525,8.130435,1.0157894210526317
1/26/23,1008,NA,NA,NA,7.577273,0.03031375,17.0625,2.5225877368421052
1/26/23,1014,NA,NA,NA,5.840909,0.03397125,175.00625,9.291447421
1/26/23,1016,NA,NA,NA,2.990909,0.03875675,NA,NA
1/26/23,1026,NA,NA,NA,11.577273,0.0274475,16.0145835,3.3717104736842107
1/27/23,0001,NA,NA,NA,20.168182,0.01824825,NA,7.2
1/27/23,1006,NA,NA,NA,4.036364,0.039732,8.4333335,1.716228052631579
1/27/23,1008,NA,NA,NA,13.114286,0.02016925,19.3204545,6.087320526315789
1/27/23,1014,NA,NA,NA,18.495455,0.02140925,94.33333350000001,13.799342157894737
1/27/23,1016,NA,NA,NA,11.3,0.026570999999999997,NA,2.6
1/27/23,1026,NA,NA,NA,23.827273,0.0148565,23.275,6.882716037037037
1/28/23,0001,NA,NA,NA,9.386364,0.035044000000000006,NA,NA
1/28/23,1006,NA,NA,NA,2.868182,0.041283,19.3166665,7.035745631578948
1/28/23,1008,NA,NA,NA,4.340909,0.035145,22.3354165,8.000657894736841
1/28/23,1014,NA,NA,NA,10.304545,0.03283125,53.2729165,16.011842105263156
1/28/23,1016,NA,NA,NA,6.6,0.036894249999999996,NA,NA
1/28/23,1026,NA,NA,NA,9.445455,0.03445775,30.3270835,10.998245631578948
1/29/23,0001,NA,NA,NA,4.631818,0.036290249999999996,NA,NA
1/29/23,1006,NA,NA,NA,1.5,0.04195625,11.1979165,5.032894789473684
1/29/23,1008,NA,NA,NA,3.668182,0.03640375,16.4604165,6.550438578947368
1/29/23,1014,NA,NA,NA,4,0.037957,19.0895835,8.947587684210525
1/29/23,1016,NA,NA,NA,3.8,0.036673,NA,NA
1/29/23,1026,NA,NA,NA,5.536364,0.034216750000000004,14.102083499999999,5.834429842105264
1/30/23,0001,NA,NA,NA,10.036364,0.025386,8,5
1/30/23,1006,NA,NA,NA,2.063636,0.03824825,2.38125,1.214035052631579
1/30/23,1008,NA,NA,NA,8.104545,0.0247395,6.3833335,2.775219263157895
1/30/23,1014,NA,NA,NA,5.527273,0.03302425,3.7413042499999998,1.7677345789473684
1/30/23,1016,NA,NA,NA,6.627273,0.026463,NA,1.7999999999999998
1/30/23,1026,NA,NA,NA,10.740909,0.023737750000000002,9.4125,4.580092592592592
1/31/23,0001,NA,NA,NA,14.522727,0.0190695,NA,NA
1/31/23,1006,NA,NA,NA,1.627273,0.04023325,6.4645835,1.9164473684210526
1/31/23,1008,NA,NA,NA,9.040909,0.028400500000000002,19.322916499999998,4.482456105263158
1/31/23,1014,NA,NA,NA,10.527273,0.02488475,19.029166500000002,5.486403526315789
1/31/23,1016,NA,NA,NA,10.795455,0.02541325,NA,NA
1/31/23,1026,NA,NA,NA,17.45,0.0172825,18.4604165,6.788815736842105
2/1/23,0001,NA,NA,NA,18.419048,0.018568249999999998,NA,NA
2/1/23,1006,NA,NA,NA,5.031818,0.03846725,9.36875,2.3774123157894738
2/1/23,1008,NA,NA,NA,12.436364,0.02477575,16.1520835,4.230701736842105
2/1/23,1014,NA,NA,NA,18.113636,0.020694749999999998,55.3125,10.85482452631579
2/1/23,1016,NA,NA,NA,11.077273,0.02642775,NA,NA
2/1/23,1026,NA,NA,NA,19.159091,0.01766275,19.05625,6.645614
2/2/23,0001,NA,NA,NA,18.140909,0.021735,NA,6.5
2/2/23,1006,NA,NA,NA,3.909091,0.043271750000000005,7.0086955,1.767048052631579
2/2/23,1008,NA,NA,NA,10.85,0.024355,18.31875,4.983771947368421
2/2/23,1014,NA,NA,NA,17.195455,0.028588000000000002,65.13333349999999,10.74890352631579
2/2/23,1016,NA,NA,NA,13.059091,0.0284385,NA,3.7
2/2/23,1026,NA,NA,NA,27.495455,0.012914750000000001,23.354166499999998,8.088117259259258
2/3/23,0001,NA,NA,NA,21.386364,0.01606875,NA,NA
2/3/23,1006,NA,NA,NA,4.340909,0.040738750000000004,10.147916500000001,2.6245614210526313
2/3/23,1008,NA,NA,NA,18.504762,0.0158155,24.064583499999998,10.793421105263159
2/3/23,1014,NA,NA,NA,19.513636,0.022052250000000002,72.13333349999999,14.549561421052632
2/3/23,1016,NA,NA,NA,14.809091,0.02589625,NA,NA
2/3/23,1026,NA,NA,NA,28.122727,0.011936,26.4458335,11.046710473684211
2/4/23,0001,NA,NA,NA,13.181818,0.025423,NA,NA
2/4/23,1006,NA,NA,NA,3.854545,0.045864,14.1770835,5.2326754736842105
2/4/23,1008,NA,NA,NA,6.55,0.029256,21.1,9.698903526
2/4/23,1014,NA,NA,NA,13.65,0.028628,64.3875,18.81359647368421
2/4/23,1016,NA,NA,NA,7.572727,0.03249075,NA,NA
2/4/23,1026,NA,NA,NA,18.786364,0.020755,25.2625,11.362061421052632
2/5/23,0001,NA,NA,NA,9.9,0.02704525,23,10.8
2/5/23,1006,NA,NA,NA,2.177273,0.03947325,14.00625,5.8355263157894735
2/5/23,1008,NA,NA,NA,2.677273,0.0343515,27.216666500000002,11.307456157894737
2/5/23,1014,NA,NA,NA,6.631818,0.03048725,32.590625,17.10000005263158
2/5/23,1016,NA,NA,NA,5.690909,0.0283175,NA,5.75
2/5/23,1026,NA,NA,NA,11,0.026386,22.2583335,10.786574074074075
2/6/23,0001,NA,NA,NA,11.25,0.02472925,NA,NA
2/6/23,1006,NA,NA,NA,2.527273,0.03802725,16.3875,5.4807017894736845
2/6/23,1008,NA,NA,NA,6.690909,0.0294145,29.976471,9.449019666666667
2/6/23,1014,NA,NA,NA,5.595455,0.0301945,39.0395835,9.298026368421052
2/6/23,1016,NA,NA,NA,7.154545,0.029467,NA,NA
2/6/23,1026,NA,NA,NA,10.772727,0.024648,22.122916500000002,7.847149105263158
2/7/23,0001,NA,NA,NA,17.313636,0.020499,NA,NA
2/7/23,1006,NA,NA,NA,2.722727,0.04052975,9.375,1.6184211052631579
2/7/23,1008,NA,NA,NA,10.127273,0.026464249999999998,25.2,6.080952333333333
2/7/23,1014,NA,NA,NA,15.840909,0.02543475,79.0895835,10.638815842105263
2/7/23,1016,NA,NA,NA,9.672727,0.02797225,NA,NA
2/7/23,1026,NA,NA,NA,20.372727,0.016799750000000002,20.173913,6.034782631578947
2/8/23,0001,NA,NA,NA,19.054545,0.022248,NA,4.4
2/8/23,1006,NA,NA,NA,2.804545,0.04374375,10.435416499999999,2.0175438947368423
2/8/23,1008,NA,NA,NA,8.995455,0.02900825,19.158333499999998,4.626973736842105
2/8/23,1014,NA,NA,NA,15.345455,0.026368000000000003,91.3,11.140350842105263
2/8/23,1016,NA,NA,NA,12.129412,0.0264485,NA,3.8
2/8/23,1026,NA,NA,NA,20.290909,0.02104175,19.3395835,5.348611111111111
2/9/23,0001,NA,NA,NA,17.694444,0.0266365,NA,NA
2/9/23,1006,NA,NA,NA,1.509091,0.0469695,16.34375,2.7260964736842106
2/9/23,1008,NA,NA,NA,12.427273,0.031190250000000003,28.043182,7.2870813684210525
2/9/23,1014,NA,NA,NA,13.259091,0.03553825,142.44545449999998,16.991626789473685
2/9/23,1016,NA,NA,NA,8.186364,0.036513,NA,NA
2/9/23,1026,NA,NA,NA,23.104545,0.020011750000000002,27.372916500000002,6.645394684210526
2/10/23,0001,NA,NA,NA,23.222727,0.02043425,NA,NA
2/10/23,1006,NA,NA,NA,3.436364,0.044063,13.4375,2.4710526842105263
2/10/23,1008,NA,NA,NA,9.304545,0.03172625,29.1020835,5.389473684210526
2/10/23,1014,NA,NA,NA,16.372727,0.0266225,117.3916665,10.592982421052632
2/10/23,1016,NA,NA,NA,13.527273,0.029545000000000002,NA,NA
2/10/23,1026,NA,NA,NA,23.122727,0.020283000000000002,29.072916499999998,6.5333333157894735
2/11/23,0001,NA,NA,NA,11.745455,0.0302315,32,9.6
2/11/23,1006,NA,NA,NA,3.040909,0.0409235,20.270833500000002,6.542324578947368
2/11/23,1008,NA,NA,NA,6.286364,0.032058249999999996,25.05625,7.850000052631579
2/11/23,1014,NA,NA,NA,7.272727,0.03449325,53.01354175,15.055482473684211
2/11/23,1016,NA,NA,NA,11.009091,0.029365250000000002,NA,7.35
2/11/23,1026,NA,NA,NA,14.377273,0.027202249999999997,33.43125,11.02006174074074
2/12/23,0001,NA,NA,NA,5.027273,0.03569025,NA,NA
2/12/23,1006,NA,NA,NA,1.690909,0.0415025,9.460416500000001,3.8234648947368424
2/12/23,1008,NA,NA,NA,2.577273,0.0358415,15.102083499999999,5.543640315789474
2/12/23,1014,NA,NA,NA,7.418182,0.0320885,27.270833500000002,8.847149157894737
2/12/23,1016,NA,NA,NA,3.377273,0.036844,NA,NA
2/12/23,1026,NA,NA,NA,4.745455,0.0353495,15.189583500000001,6.033771947368421
2/13/23,0001,NA,NA,NA,9.686364,0.032165,NA,NA
2/13/23,1006,NA,NA,NA,2.804545,0.039879,11.0625,4.531579
2/13/23,1008,NA,NA,NA,3.427273,0.0395045,15.2666665,5.732236842105263
2/13/23,1014,NA,NA,NA,8.963636,0.0324985,23.4520835,8.742543894736842
2/13/23,1016,NA,NA,NA,6.3,0.0359045,NA,NA
2/13/23,1026,NA,NA,NA,8.604545,0.0339115,18.479166499999998,7.394956157894737
2/14/23,0001,NA,NA,NA,2.731818,0.040531750000000005,NA,9.4
2/14/23,1006,NA,NA,NA,1.731818,0.0395295,22.1125,9.103728053
2/14/23,1008,NA,NA,NA,2.490909,0.03776375,36.4458335,10.905482473684211
2/14/23,1014,NA,NA,NA,6.381818,0.034063,32.354166500000005,12.16140347368421
2/14/23,1016,NA,NA,NA,4.145455,0.037552,NA,7.6
2/14/23,1026,NA,NA,NA,4.013636,0.03768725,29.3291665,9.581635777777779
2/15/23,0001,NA,NA,NA,11.636364,0.02546925,NA,NA
2/15/23,1006,NA,NA,NA,2.95,0.035028500000000004,14.219565,3.4816933157894736
2/15/23,1008,NA,NA,NA,6.836364,0.03087625,19.1291665,4.1745613684210525
2/15/23,1014,NA,NA,NA,8.454545,0.02777525,35.0916665,6.191447368421053
2/15/23,1016,NA,NA,NA,7.854545,0.02918875,NA,NA
2/15/23,1026,NA,NA,NA,13.795455,0.0230985,24.1791665,5.739693
2/16/23,0001,NA,NA,NA,9.259091,0.030808250000000002,NA,NA
2/16/23,1006,NA,NA,NA,1.117647,0.05003325,9.3645835,2.017763210526316
2/16/23,1008,NA,NA,NA,7.531818,0.031614500000000004,15.116666500000001,3.8758772105263155
2/16/23,1014,NA,NA,NA,9.086364,0.035480250000000005,72.425,7.589473631578947
2/16/23,1016,NA,NA,NA,8.404545,0.03201225,NA,NA
2/16/23,1026,NA,NA,NA,14.081818,0.024819,18.4541665,5.339912315789474
2/17/23,0001,NA,NA,NA,16.945455,0.02782525,21,5.7
2/17/23,1006,NA,NA,NA,3.772727,0.047385250000000004,12.275,2.8732455789473685
2/17/23,1008,NA,NA,NA,8.514286,0.03161225,16.064999999999998,4.433157894736842
2/17/23,1014,NA,NA,NA,5.540909,0.038749,45.051041749999996,5.180921052631579
2/17/23,1016,NA,NA,NA,10.859091,0.032807750000000004,NA,3.1500000000000004
2/17/23,1026,NA,NA,NA,24.281818,0.018909,24.291666499999998,6.629629666666666
2/18/23,0001,NA,NA,NA,16.218182,0.0272925,NA,NA
2/18/23,1006,NA,NA,NA,3.340909,0.052315,13.4479165,3.4692982105263157
2/18/23,1008,NA,NA,NA,5.409091,0.035584000000000005,18.002083499999998,4.980921105263158
2/18/23,1014,NA,NA,NA,11.636364,0.0320265,46.1291665,9.390350842105263
2/18/23,1016,NA,NA,NA,8.709091,0.034547,NA,NA
2/18/23,1026,NA,NA,NA,18.022727,0.025150000000000002,23.479166499999998,8.8438596315789475
2/19/23,0001,NA,NA,NA,10.136364,0.0284575,NA,NA
2/19/23,1006,NA,NA,NA,3.15,0.046452,17.0375,5.236184210526316
2/19/23,1008,NA,NA,NA,4.45,0.03596075,18.2875,6.192543842105263
2/19/23,1014,NA,NA,NA,10.477273,0.028453,53.2270835,17.456798263157896
2/19/23,1016,NA,NA,NA,5.586364,0.03438225,NA,NA
2/19/23,1026,NA,NA,NA,12.136364,0.02515,21.34375,8.255263105263158
2/20/23,0001,NA,NA,NA,11.354545,0.030266750000000002,NA,9.6
2/20/23,1006,NA,NA,NA,2.9,0.05029325,19.2416665,4.830482474
2/20/23,1008,NA,NA,NA,5.890909,0.03927,22.29375,9.453289421052633
2/20/23,1014,NA,NA,NA,12.509091,0.031123249999999998,52.1645835,16.95767542105263
2/20/23,1016,NA,NA,NA,9,0.03447175,NA,6.3
2/20/23,1026,NA,NA,NA,16.340909,0.02585075,24.3291665,9.557870333333334
2/21/23,0001,NA,NA,NA,11.086364,0.03683775,NA,NA
2/21/23,1006,NA,NA,NA,2.295455,0.048649,19.4916665,6.891228052631579
2/21/23,1008,NA,NA,NA,5.104762,0.03843675,32.072916500000005,12.403508789473685
2/21/23,1014,NA,NA,NA,15.663636,0.0333385,72.0666665,22.913377210526317
2/21/23,1016,NA,NA,NA,8.742105,0.03603225,NA,NA
2/21/23,1026,NA,NA,NA,11.577273,0.033944,32.229166500000005,14.10438594736842
2/22/23,0001,NA,NA,NA,1.781818,0.04459225,NA,NA
2/22/23,1006,NA,NA,NA,1.695455,0.0454595,17.1833335,6.0914474210526315
2/22/23,1008,NA,NA,NA,0.866667,0.0444095,95.19375,15.657894684210525
2/22/23,1014,NA,NA,NA,2.85,0.0395055,25.031818,7.4909090526315785
2/22/23,1016,NA,NA,NA,2.322727,0.041898000000000005,NA,NA
2/22/23,1026,NA,NA,NA,2.368182,0.04177775,23.395833500000002,7.292982421052631
2/23/23,0001,NA,NA,NA,5.831818,0.0354205,10,3.6
2/23/23,1006,NA,NA,NA,1.913636,0.0439195,7.0791664999999995,2.8210526315789473
2/23/23,1008,NA,NA,NA,2.926316,0.037934749999999996,11.1083335,3.824999947368421
2/23/23,1014,NA,NA,NA,9.977273,0.0336315,12.009375,4.733771947368421
2/23/23,1016,NA,NA,NA,6.945455,0.033821000000000004,NA,2.2
2/23/23,1026,NA,NA,NA,4.135,0.037994,10.2083335,3.069135814814815
2/24/23,0001,NA,NA,NA,7.345455,0.03809975,NA,NA
2/24/23,1006,NA,NA,NA,2.145455,0.044539499999999996,6.3583335000000005,2.3745613684210527
2/24/23,1008,NA,NA,NA,3.761905,0.03946275,18.2854165,5.338377210526316
2/24/23,1014,NA,NA,NA,5.777273,0.037641,25.166666499999998,4.230263210526315
2/24/23,1016,NA,NA,NA,6.586364,0.037272,NA,NA
2/24/23,1026,NA,NA,NA,6.868182,0.035887249999999996,14.125,4.486842157894737
2/25/23,0001,NA,NA,NA,2.827273,0.04507225,NA,NA
2/25/23,1006,NA,NA,NA,1.622727,0.047735,4.3041665,1.9179824210526315
2/25/23,1008,NA,NA,NA,1.563636,0.046727000000000005,12.1666665,3.9311403684210524
2/25/23,1014,NA,NA,NA,4.154545,0.04120975,8.0583335,2.821929789473684
2/25/23,1016,NA,NA,NA,2.554545,0.04272225,NA,NA
2/25/23,1026,NA,NA,NA,3.759091,0.042687249999999996,8.466666499999999,3.1236842631578945
2/26/23,0001,NA,NA,NA,5.672727,0.03507425,NA,3.8
2/26/23,1006,NA,NA,NA,2.309091,0.045457,6.2229165,2.828728052631579
2/26/23,1008,NA,NA,NA,3.772727,0.035511,9.179166500000001,3.075000052631579
2/26/23,1014,NA,NA,NA,2.445455,0.03781575,8.2229165,2.7296052105263158
2/26/23,1016,NA,NA,NA,4.55,0.03505175,NA,1.4
2/26/23,1026,NA,NA,NA,9.581818,0.030235249999999998,10.2625,4.144444481481481
2/27/23,0001,NA,NA,NA,6.545455,0.0332575,NA,NA
2/27/23,1006,NA,NA,NA,2.15,0.04418425,6.0729165,2.465570210526316
2/27/23,1008,NA,NA,NA,4.263636,0.03489525,8.46875,3.4245613684210525
2/27/23,1014,NA,NA,NA,13.093333,0.0283195,23.261905,7.196240578947369
2/27/23,1016,NA,NA,NA,4.3,0.03547875,NA,NA
2/27/23,1026,NA,NA,NA,7.575,0.032580250000000005,9.4375,4.132894789473684
2/28/23,0001,NA,NA,NA,6.040909,0.03754775,NA,NA
2/28/23,1006,NA,NA,NA,1.940909,0.0441275,6.4272725,3.121052684210526
2/28/23,1008,NA,NA,NA,3.540909,0.03940575,10.2291665,3.783991210526316
2/28/23,1014,NA,NA,NA,9.022727,0.033446500000000004,15.2875,6.086842105263158
2/28/23,1016,NA,NA,NA,6.268182,0.03658225,NA,NA
2/28/23,1026,NA,NA,NA,7,0.03531975,10.304166500000001,3.923684157894737
3/1/23,0001,NA,NA,NA,2.622727,0.0425565,13,3.7
3/1/23,1006,NA,NA,NA,1.354545,0.0475125,8.0479165,2.8307017368421055
3/1/23,1008,NA,NA,NA,2.111111,0.04097425,36.375,7.592105263157895
3/1/23,1014,NA,NA,NA,2.745455,0.042973000000000004,11.723958249999999,4.832456157894737
3/1/23,1016,NA,NA,NA,2,0.0421515,NA,2.9
3/1/23,1026,NA,NA,NA,3.340909,0.04022,15.1625,4.550925888888889
3/2/23,0001,NA,NA,NA,10.5,0.030502,NA,NA
3/2/23,1006,NA,NA,NA,4.072727,0.0440205,11.435416499999999,4.025438578947369
3/2/23,1008,NA,NA,NA,6.8,0.032988,12.2458335,3.780701736842105
3/2/23,1014,NA,NA,NA,8.404545,0.03569375,21.145833500000002,5.587280684210526
3/2/23,1016,NA,NA,NA,8.272727,0.0310895,NA,NA
3/2/23,1026,NA,NA,NA,12.109091,0.028194,17.075,5.435087684210527
3/3/23,0001,NA,NA,NA,11.868182,0.029358,NA,NA
3/3/23,1006,NA,NA,NA,3.836364,0.051613,19.425,7.396491210526316
3/3/23,1008,NA,NA,NA,6.268182,0.03392775,13.477083499999999,5.182456157894737
3/3/23,1014,NA,NA,NA,10.863636,0.03349575,43.4,13.102850894736841
3/3/23,1016,NA,NA,NA,8.754545,0.031848,NA,NA
3/3/23,1026,NA,NA,NA,14.940909,0.024242,22.0166665,8.947807052631578
3/4/23,0001,NA,NA,NA,8.15,0.0357345,NA,9.4
3/4/23,1006,NA,NA,NA,2.672727,0.045245,20.010416499999998,8.444736894736842
3/4/23,1008,NA,NA,NA,2.763636,0.0406155,18.41875,7.3519736315789475
3/4/23,1014,NA,NA,NA,7.027273,0.03657125,39.3708335,15.999561421052633
3/4/23,1016,NA,NA,NA,5.818182,0.03398625,NA,6.7
3/4/23,1026,NA,NA,NA,10.340909,0.03253375,25.302083500000002,10.83966048148148
3/5/23,0001,NA,NA,NA,7.213636,0.035390000000000005,NA,NA
3/5/23,1006,NA,NA,NA,1.704545,0.0477065,16.19375,6.997807
3/5/23,1008,NA,NA,NA,2.645455,0.038236,17.41875,7.6482455789473685
3/5/23,1014,NA,NA,NA,3.6625,0.04161525,27.14375,10.001973684210526
3/5/23,1016,NA,NA,NA,3.85,0.03698825,NA,NA
3/5/23,1026,NA,NA,NA,8.013636,0.03500325,19.15625,8.501754421052631
3/6/23,0001,NA,NA,NA,9.336364,0.0330455,NA,NA
3/6/23,1006,NA,NA,NA,1.963636,0.0486915,9.220833500000001,3.729166684210526
3/6/23,1008,NA,NA,NA,4.895455,0.036963249999999996,15.06875,5.385526315789474
3/6/23,1014,NA,NA,NA,3.925,0.04091,20.158333499999998,5.782675421052631
3/6/23,1016,NA,NA,NA,5.613636,0.03408325,NA,NA
3/6/23,1026,NA,NA,NA,8.427273,0.036069000000000004,14.38125,6.041666684210527
3/7/23,0001,NA,NA,NA,11.318182,0.03105825,13,5.2
3/7/23,1006,NA,NA,NA,1.836364,0.04872775,7.46875,2.829605263157895
3/7/23,1008,NA,NA,NA,6.278947,0.031455,14.0104165,4.335526263157894
3/7/23,1014,NA,NA,NA,3.868421,0.041210250000000004,29.5125,8.889692947368422
3/7/23,1016,NA,NA,NA,7.545455,0.03276725,NA,3
3/7/23,1026,NA,NA,NA,10.322727,0.030866249999999998,12.1708335,4.17962963
3/8/23,0001,NA,NA,NA,9.377273,0.03036525,NA,NA
3/8/23,1006,NA,NA,NA,3.213636,0.04655425,12.3916665,4.728070157894737
3/8/23,1008,NA,NA,NA,4.731818,0.034478,13.283333500000001,4.787280684210526
3/8/23,1014,NA,NA,NA,8.1,0.0291445,43.202381,9.042105263157895
3/8/23,1016,NA,NA,NA,5.854545,0.03376675,NA,NA
3/8/23,1026,NA,NA,NA,10.113636,0.03177475,15.076316,6.0944598947368425
3/9/23,0001,NA,NA,NA,12.436364,0.0285295,NA,NA
3/9/23,1006,NA,NA,NA,4.527273,0.050374,14.18125,4.4831140000000005
3/9/23,1008,NA,NA,NA,6.686364,0.03606825,17.3,6.792324578947368
3/9/23,1014,NA,NA,NA,10.716667,0.028418,62.125,12.65109647368421
3/9/23,1016,NA,NA,NA,8.610526,0.031459,NA,NA
3/9/23,1026,NA,NA,NA,12.918182,0.029788250000000002,19.3604165,7.401315736842105
3/10/23,0001,NA,NA,NA,18.813636,0.018849499999999998,NA,10
3/10/23,1006,NA,NA,NA,5.645455,0.036459,11.158333500000001,4.378947421052631
3/10/23,1008,NA,NA,NA,8.414286,0.0267045,12.3791665,6.097368421052631
3/10/23,1014,NA,NA,NA,16.568421,0.020740250000000002,78.08333350000001,22.05263157894737
3/10/23,1016,NA,NA,NA,11.782353,0.0211125,NA,5.5
3/10/23,1026,NA,NA,NA,17.959091,0.0209195,21.4916665,9.626234555555556
3/11/23,0001,NA,NA,NA,5.1,0.021707249999999997,NA,NA
3/11/23,1006,NA,NA,NA,2.472727,0.02556,2.4458335,1.8164473684210527
3/11/23,1008,NA,NA,NA,2.409091,0.02537675,6.0291665000000005,3.0789474210526317
3/11/23,1014,NA,NA,NA,5.047826,0.021634999999999998,8.1395835,4.1322367894736844
3/11/23,1016,NA,NA,NA,3.477273,0.022539999999999998,NA,NA
3/11/23,1026,NA,NA,NA,4.922727,0.02053325,6.1541665000000005,3.2239034736842105
3/12/23,0001,NA,NA,NA,4.131818,0.02286525,NA,NA
3/12/23,1006,NA,NA,NA,1.740909,0.029844,7.2520834999999995,3.474780736842105
3/12/23,1008,NA,NA,NA,1.640909,0.023368,7.2666664999999995,3.880263105263158
3/12/23,1014,NA,NA,NA,2.6,0.02423725,9.4895835,5.332017578947368
3/12/23,1016,NA,NA,NA,1.454545,0.02558925,NA,NA
3/12/23,1026,NA,NA,NA,5.245455,0.02056125,8.05625,4.032236789473685
3/13/23,0001,NA,NA,NA,6.868182,0.021982750000000002,12,NA
3/13/23,1006,NA,NA,NA,2.55,0.034427,11.19375,4.485745578947369
3/13/23,1008,NA,NA,NA,1.922727,0.030052500000000003,15.397916500000001,6.648903526
3/13/23,1014,NA,NA,NA,3.67,0.02562625,15.204166749999999,9.401096526
3/13/23,1016,NA,NA,NA,3.509091,0.026287500000000002,NA,3.55
3/13/23,1026,NA,NA,NA,6.859091,0.02230675,13.0166665,5.290586407407408
3/14/23,0001,NA,NA,NA,10.768182,0.02005925,NA,NA
3/14/23,1006,NA,NA,NA,4.086364,0.03171225,13.1291665,4.683114
3/14/23,1008,NA,NA,NA,5.595238,0.0219495,21.2145835,8.899999947368421
3/14/23,1014,NA,NA,NA,15.82,0.0181025,57.0145835,15.306798210526315
3/14/23,1016,NA,NA,NA,8.109524,0.02240425,NA,NA
3/14/23,1026,NA,NA,NA,10.2,0.020830500000000002,28.060416500000002,11.953728105263158
3/15/23,0001,NA,NA,NA,3.322222,0.030579000000000002,NA,NA
3/15/23,1006,NA,NA,NA,2.331818,0.03219475,2.2645835,1.1644736315789475
3/15/23,1008,NA,NA,NA,1.286364,0.0348935,18.0479165,7.088596473684211
3/15/23,1014,NA,NA,NA,5.520833,0.026679500000000002,8.179166500000001,3.628728052631579
3/15/23,1016,NA,NA,NA,2.945833,0.02839825,NA,NA
3/15/23,1026,NA,NA,NA,3.718182,0.0281905,10.2854165,4.5313596315789475
3/16/23,0001,NA,NA,NA,9.272727,0.03236275,NA,NA
3/16/23,1006,NA,NA,NA,2.940909,0.04058725,14.125,6.834649105263158
3/16/23,1008,NA,NA,NA,4.713636,0.03937275,23.2309525,9.051629053
3/16/23,1014,NA,NA,NA,5.6125,0.03552825,26.2333335,10.65767547368421
3/16/23,1016,NA,NA,NA,7.270833,0.03236275,NA,6.3
3/16/23,1026,NA,NA,NA,8.181818,0.0329595,23.0979165,8.459567889
3/17/23,0001,NA,NA,NA,7.777273,0.0315525,NA,NA
3/17/23,1006,NA,NA,NA,2.822727,0.0477865,13.1145835,5.2892543684210525
3/17/23,1008,NA,NA,NA,3.781818,0.03883725,22.20625,10.358333368421052
3/17/23,1014,NA,NA,NA,3.642857,0.03333125,35.0333335,14.704824578947369
3/17/23,1016,NA,NA,NA,4.582609,0.03735575,NA,NA
3/17/23,1026,NA,NA,NA,8.140909,0.03554425,26.334091,12.711244052631578
3/18/23,0001,NA,NA,NA,10.109091,0.0346895,NA,NA
3/18/23,1006,NA,NA,NA,1.636364,0.05434825,11.04375,3.5760965263157893
3/18/23,1008,NA,NA,NA,4.8,0.04065,21.4520835,9.204166631578948
3/18/23,1014,NA,NA,NA,6.836364,0.04211025,69.1104165,15.800219263157896
3/18/23,1016,NA,NA,NA,7.145455,0.037746,NA,NA
3/18/23,1026,NA,NA,NA,13.786364,0.02953375,27.4875,13.155701736842106
3/19/23,0001,NA,NA,NA,7.531818,0.0336865,22,10.2
3/19/23,1006,NA,NA,NA,2.745455,0.044577,16.310416500000002,5.792543842105263
3/19/23,1008,NA,NA,NA,3.863636,0.03307675,14.466666499999999,6.442543894736842
3/19/23,1014,NA,NA,NA,8.295455,0.036199499999999996,43.964583250000004,16.202412263157896
3/19/23,1016,NA,NA,NA,5.195455,0.03563725,NA,7.15
3/19/23,1026,NA,NA,NA,8.240909,0.031936,27.1791665,12.650463
3/20/23,0001,NA,NA,NA,2.159091,0.0388145,NA,NA
3/20/23,1006,NA,NA,NA,1.640909,0.038637,5.075,2.718201736842105
3/20/23,1008,NA,NA,NA,1.505556,0.040493249999999995,7.3854165,2.9239034736842107
3/20/23,1014,NA,NA,NA,5.393333,0.032093750000000004,10.46875,4.684868473684211
3/20/23,1016,NA,NA,NA,2.772727,0.0371975,NA,NA
3/20/23,1026,NA,NA,NA,3.890909,0.0364305,9.095833500000001,3.9276315263157895
3/21/23,0001,NA,NA,NA,3.040909,0.046584,NA,NA
3/21/23,1006,NA,NA,NA,1.463636,0.05024025,9.0041665,3.5767544210526316
3/21/23,1008,NA,NA,NA,1.454545,0.049960000000000004,27.1291665,8.647807053
3/21/23,1014,NA,NA,NA,6.759091,0.04430575,14.247916499999999,5.138377157894737
3/21/23,1016,NA,NA,NA,3.25,0.04603225,NA,NA
3/21/23,1026,NA,NA,NA,2.940909,0.045996499999999996,17.3625,6.292763105263158
3/22/23,0001,NA,NA,NA,3.516667,0.0430665,NA,4.2
3/22/23,1006,NA,NA,NA,1.663636,0.05039375,12.0375,4.385307
3/22/23,1008,NA,NA,NA,2.881818,0.0422335,18.1479165,5.641666684210526
3/22/23,1014,NA,NA,NA,7.031818,0.0441805,17.3125,5.834210578947369
